time,pos_actual,u_in,p_a_actual,p_b_actual,p_p_actual,ps-pos:1,ps-QA:1,ps-QB:1,ps-dist:1,ps-force:1,ps-pA:1,ps-pB:1,ps-pP:1,ps-uout:1,ps-vel:1
0.269155459,0.023754635,0.220234382,5386149.307,2765382.795,14124966.1,0.021545354,1.06619E-05,-6.19791E-06,0.171545354,21952.74103,11940396.01,1162871.192,15381597.61,2.236382095,0.014039859
0.269478041,0.023754528,0.220234382,5386047.388,2765246.804,14124838.63,0.021549766,1.06793E-05,-6.20338E-06,0.171549766,21886.79506,11911131.97,1170963.66,15381500.11,2.230607808,0.013315193
0.269727376,0.023754445,0.220234382,5385968.611,2765141.691,14124740.11,0.021553018,1.069E-05,-6.2064E-06,0.171553018,21839.82166,11890280.37,1176765.462,15381425.84,2.22618669,0.012768647
0.269976711,0.023754363,0.220234382,5385889.834,2765036.579,14124641.59,0.021556137,1.06985E-05,-6.20846E-06,0.171556137,21796.15156,11870904.98,1182187.764,15381352.8,2.221813052,0.012250859
0.270305367,0.023754246,0.220234382,5385769.481,2764931.7,14124674.02,0.021560061,1.07066E-05,-6.20988E-06,0.171560061,21743.22091,11847451.06,1188797.947,15381258.8,2.216134275,0.011625633
0.270541889,0.023754162,0.220234382,5385682.227,2764857.527,14124703.65,0.021562762,1.07105E-05,-6.2101E-06,0.171562762,21708.11572,11831923.36,1193206.577,15381192.95,2.212114996,0.011219999
0.270778411,0.023754078,0.220234382,5385594.973,2764783.355,14124733.27,0.021565373,1.07131E-05,-6.20976E-06,0.171565373,21675.23029,11817405.56,1197354.403,15381128.75,2.208157875,0.010853763
0.271014934,0.023753994,0.220234382,5385507.718,2764709.183,14124762.9,0.021567901,1.07145E-05,-6.20894E-06,0.171567901,21644.31922,11803791.28,1201268.689,15381066.29,2.204266427,0.01052839
0.271251456,0.02375391,0.220234382,5385420.464,2764635.011,14124792.53,0.021570358,1.0715E-05,-6.20773E-06,0.171570358,21615.13443,11790972.06,1204977.364,15381005.65,2.200443203,0.010244279
0.271487978,0.023753826,0.220234382,5385333.21,2764560.839,14124822.16,0.021572752,1.07147E-05,-6.20621E-06,0.171572752,21587.439,11778842.02,1208507.803,15380946.87,2.196689839,0.009999299
0.271724501,0.023753742,0.220234382,5385245.956,2764486.667,14124851.79,0.021575092,1.07138E-05,-6.20446E-06,0.171575092,21561.02714,11767305.65,1211884.726,15380889.97,2.193007157,0.009787813
0.271973492,0.023753653,0.220234382,5385154.102,2764408.584,14124882.98,0.021577505,1.07123E-05,-6.20242E-06,0.171577505,21534.4377,11755718.13,1215295.716,15380832.12,2.189206856,0.009591801
0.272222483,0.023753565,0.220234382,5385062.248,2764330.502,14124914.17,0.021579871,1.07103E-05,-6.20022E-06,0.171579871,21508.9835,11744643.12,1218574.213,15380776.36,2.185484656,0.009412233
0.272471475,0.023753476,0.220234382,5384970.394,2764252.42,14124945.35,0.021582193,1.07079E-05,-6.19788E-06,0.171582193,21484.61051,11734047.88,1221728.53,15380722.67,2.181839825,0.009239598
0.272720466,0.023753388,0.220234382,5384878.54,2764174.337,14124976.54,0.021584472,1.07051E-05,-6.19542E-06,0.171584472,21461.3072,11723921.34,1224761.374,15380671.04,2.178271492,0.009067637
0.273053951,0.023753269,0.220234382,5384755.516,2764069.758,14125018.32,0.021587457,1.07009E-05,-6.19192E-06,0.171587457,21431.80295,11711099.99,1228630.801,15380605.07,2.173610526,0.008831908
0.273298129,0.023753182,0.220234382,5384665.438,2763993.185,14125048.91,0.021589591,1.06973E-05,-6.18921E-06,0.171589591,21411.48111,11702265.4,1231320.055,15380559.07,2.170282782,0.00865181
0.273542306,0.023753095,0.220234382,5384575.359,2763916.613,14125079.49,0.02159168,1.06932E-05,-6.18634E-06,0.17159168,21392.31314,11693924.56,1233880.559,15380514.98,2.167026218,0.008460367
0.273883119,0.023752974,0.220234382,5384449.632,2763809.736,14125122.18,0.021594513,1.06868E-05,-6.18205E-06,0.171594513,21367.69804,11683188.99,1237217.546,15380456.64,2.162599345,0.00816289
0.274223931,0.023752853,0.220234382,5384323.905,2763702.859,14125164.88,0.021597237,1.06793E-05,-6.17733E-06,0.171597237,21345.89669,11673639.9,1240243.771,15380402.04,2.15831092,0.00781991
0.274482418,0.023752761,0.220234382,5384228.548,2763621.799,14125197.26,0.02159922,1.06728E-05,-6.17341E-06,0.17159922,21331.47947,11667291.15,1242304.455,15380363.14,2.155151635,0.007526541
0.274797042,0.023752649,0.220234382,5384112.482,2763523.134,14125236.67,0.021601526,1.06636E-05,-6.16816E-06,0.171601526,21316.69534,11660736.43,1244504.316,15380318.76,2.151417049,0.007133375
0.275111665,0.023752537,0.220234382,5383996.416,2763424.47,14125276.08,0.021603703,1.0653E-05,-6.16234E-06,0.171603703,21305.21075,11655587.07,1246334.262,15380277.71,2.14780728,0.006703304
0.275426288,0.023752425,0.220234382,5383880.35,2763325.806,14125315.49,0.021605738,1.06409E-05,-6.15587E-06,0.171605738,21297.32869,11651972.37,1247759.785,15380240.09,2.14432658,0.006233683
0.275740912,0.023752314,0.220234382,5383764.284,2763227.142,14125354.9,0.021607618,1.0627E-05,-6.14868E-06,0.171607618,21293.40947,11650040.96,1248741.283,15380206.01,2.140980109,0.005715818
0.276055535,0.023752202,0.220234382,5383648.218,2763128.477,14125394.31,0.021609326,1.06111E-05,-6.14067E-06,0.171609326,21293.88068,11649970.94,1249231.433,15380175.62,2.137774088,0.005141201
0.276370159,0.02375209,0.220234382,5383532.152,2763029.813,14125433.72,0.021610844,1.05931E-05,-6.13176E-06,0.171610844,21299.19326,11651957.12,1249178.536,15380149.08,2.134715929,0.004508464
0.276684782,0.023751978,0.220234382,5383416.086,2762931.149,14125473.13,0.021612155,1.05727E-05,-6.12185E-06,0.171612155,21309.75794,11656184.42,1248533.535,15380126.59,2.131814175,0.003824546
0.276999406,0.023751866,0.220234382,5383300.02,2762832.485,14125512.55,0.021613244,1.05497E-05,-6.11086E-06,0.171613244,21325.91142,11662808.28,1247255.262,15380108.36,2.129078234,0.003099446
0.277314029,0.023751754,0.220234382,5383183.954,2762733.821,14125551.96,0.0216141,1.0524E-05,-6.09875E-06,0.1716141,21347.92726,11671954.14,1245310.627,15380094.63,2.126518035,0.002340479
0.277628653,0.023751642,0.220234382,5383067.888,2762635.156,14125591.37,0.021614712,1.04955E-05,-6.08549E-06,0.171614712,21376.03471,11683726.01,1242672.31,15380085.62,2.12414375,0.001552705
0.277943276,0.02375153,0.220234382,5382951.822,2762536.492,14125630.78,0.021615074,1.04642E-05,-6.07104E-06,0.171615074,21410.39645,11698202.98,1239319.728,15380081.59,2.121965559,0.000745509
0.2782579,0.023751419,0.220234382,5382835.756,2762437.828,14125670.19,0.021615181,1.043E-05,-6.05542E-06,0.171615181,21451.03588,11715413.46,1235245.836,15380082.77,2.119993299,-6.10912E-05
0.278572523,0.023751307,0.220234382,5382719.69,2762339.164,14125709.6,0.02161504,1.03931E-05,-6.03868E-06,0.17161504,21497.75999,11735300.6,1230466.213,15380089.39,2.118235863,-0.000837642
0.278887147,0.023751195,0.220234382,5382603.624,2762240.499,14125749.01,0.021614664,1.03536E-05,-6.02095E-06,0.171614664,21550.13839,11757705.05,1225023.54,15380101.62,2.116700402,-0.001554056
0.27920177,0.023751083,0.220234382,5382487.558,2762141.835,14125788.42,0.021614075,1.03119E-05,-6.00237E-06,0.171614075,21607.55632,11782379.18,1218983.731,15380119.61,2.115391585,-0.002189078
0.279516394,0.023750971,0.220234382,5382371.492,2762043.171,14125827.84,0.021613301,1.02684E-05,-5.98315E-06,0.171613301,21669.30044,11809022.02,1212426.639,15380143.43,2.114311131,-0.002732804
0.279915718,0.023750829,0.220234382,5382224.18,2761917.945,14125877.86,0.021612099,1.02114E-05,-5.95813E-06,0.171612099,21752.65955,11845139.8,1203499.678,15380182.04,2.113265793,-0.003285391
0.280224417,0.023751082,0.220234382,5382127.374,2761893.107,14126001.45,0.021611036,1.01664E-05,-5.93858E-06,0.171611036,21820.07208,11874457.14,1196232.398,15380218.23,2.112720389,-0.003603476
0.280533116,0.023751456,0.220234382,5382036.282,2761892.355,14126153.46,0.021609889,1.01212E-05,-5.91913E-06,0.171609889,21889.21121,11904618.31,1188744.549,15380259.8,2.112420769,-0.003824473
0.280841816,0.02375183,0.220234382,5381945.19,2761891.604,14126305.48,0.021608688,1.00762E-05,-5.89994E-06,0.171608688,21959.3674,11935307.5,1181119.307,15380306.52,2.112359933,-0.003956238
0.281150515,0.023752204,0.220234382,5381854.099,2761890.852,14126457.49,0.021607457,1.00317E-05,-5.88115E-06,0.171607457,22029.98522,11966261.22,1173425.568,15380358.15,2.112522713,-0.004021733
0.281459215,0.023752577,0.220234382,5381763.007,2761890.101,14126609.51,0.02160621,9.98775E-06,-5.8628E-06,0.17160621,22100.76698,11997315.87,1165706.082,15380414.39,2.11289308,-0.004056626
0.281767914,0.023752951,0.220234382,5381671.916,2761889.349,14126761.52,0.021604951,9.94445E-06,-5.84487E-06,0.171604951,22171.71111,12028433.98,1157970.832,15380474.97,2.113455241,-0.004099373
0.282076614,0.023753325,0.220234382,5381580.824,2761888.597,14126913.54,0.021603673,9.90153E-06,-5.82726E-06,0.171603673,22243.07235,12059696.17,1150198.685,15380539.65,2.114194722,-0.004181285
0.282485399,0.02375382,0.220234382,5381460.199,2761887.602,14127114.84,0.021601922,9.84467E-06,-5.80415E-06,0.171601922,22339.03343,12101638.06,1139766.636,15380631.26,2.115425618,-0.004386921
0.282894184,0.023754316,0.220234382,5381339.574,2761886.607,14127316.14,0.021600057,9.78688E-06,-5.78088E-06,0.171600057,22437.90425,12144709.63,1129043.364,15380729.45,2.116925735,-0.004735474
0.283302969,0.023754811,0.220234382,5381218.949,2761885.612,14127517.44,0.021598014,9.72697E-06,-5.75692E-06,0.171598014,22541.40001,12189625.71,1117843.826,15380834.18,2.118683506,-0.005259706
0.283711755,0.023755306,0.220234382,5381098.324,2761884.617,14127718.74,0.021595718,9.66354E-06,-5.73168E-06,0.171595718,22651.4338,12237205.54,1105957.248,15380945.66,2.120697458,-0.005973949
0.28412054,0.023755801,0.220234382,5380977.699,2761883.621,14127920.04,0.021593097,9.59529E-06,-5.70461E-06,0.171593097,22769.74464,12288235.27,1093183.472,15381064.37,2.122975651,-0.006849727
0.284529325,0.023756296,0.220234382,5380857.074,2761882.626,14128121.34,0.0215901,9.52119E-06,-5.67531E-06,0.1715901,22897.43178,12343268.15,1079384.028,15381190.98,2.125533178,-0.007812832
0.28493811,0.023756791,0.220234382,5380736.449,2761881.631,14128322.64,0.02158671,9.4408E-06,-5.64366E-06,0.17158671,23034.68819,12402481.72,1064518.93,15381326.29,2.128387903,-0.008771088
0.285346895,0.023757287,0.220234382,5380615.824,2761880.636,14128523.94,0.021582947,9.35424E-06,-5.60976E-06,0.171582947,23180.83629,12465663.76,1048649.083,15381471.08,2.131555683,-0.009643992
0.28575568,0.023757782,0.220234382,5380495.199,2761879.641,14128725.24,0.021578856,9.26212E-06,-5.57393E-06,0.171578856,23334.48322,12532275.07,1031918.83,15381626.02,2.135046359,-0.010367132
0.286164466,0.023758277,0.220234382,5380374.574,2761878.645,14128926.54,0.021574513,9.16561E-06,-5.53669E-06,0.171574513,23493.60792,12601495.64,1014539.448,15381791.56,2.138860797,-0.010881578
0.286573251,0.023758772,0.220234382,5380253.949,2761877.65,14129127.84,0.021570013,9.06591E-06,-5.49861E-06,0.171570013,23655.65878,12672266.19,996785.335,15381967.9,2.142988727,-0.011138564
0.286982036,0.023759267,0.220234382,5380133.324,2761876.655,14129329.14,0.021565462,8.96495E-06,-5.46048E-06,0.171565462,23817.84916,12743388.6,978964.2744,15382154.91,2.147407611,-0.011124595
0.287390821,0.023759762,0.220234382,5380012.699,2761875.66,14129530.44,0.021560965,8.86421E-06,-5.42294E-06,0.171560965,23977.6513,12813722.41,961366.3762,15382352.13,2.152083387,-0.010878102
0.287799606,0.023760257,0.220234382,5379892.074,2761874.665,14129731.74,0.021556601,8.76514E-06,-5.38656E-06,0.171556601,24133.22759,12882388.27,944214.7487,15382558.84,2.156973487,-0.010474798
0.288208392,0.023760753,0.220234382,5379771.449,2761873.669,14129933.04,0.021552416,8.66857E-06,-5.3516E-06,0.171552416,24283.57883,12948860.84,927635.3256,15382774.12,2.16203131,-0.00999655
0.288617177,0.023761248,0.220234382,5379650.824,2761872.674,14130134.34,0.021548428,8.57455E-06,-5.31805E-06,0.171548428,24428.492,13012968.11,911667.7671,15382997.01,2.167210795,-0.009516131
0.289025962,0.023761743,0.220234382,5379530.199,2761871.679,14130335.64,0.021544622,8.4828E-06,-5.28575E-06,0.171544622,24568.48903,13074862.39,896272.0908,15383226.65,2.172470336,-0.009103462
0.289434747,0.023762238,0.220234382,5379409.574,2761870.684,14130536.94,0.021540957,8.39244E-06,-5.2543E-06,0.171540957,24704.81298,13135010.42,881328.5371,15383462.29,2.177776108,-0.008828104
0.289843532,0.023762733,0.220234382,5379288.949,2761869.688,14130738.24,0.021537367,8.30206E-06,-5.22312E-06,0.171537367,24839.27492,13194148.48,866651.0789,15383703.5,2.183104749,-0.008740106
0.290252317,0.023762876,0.220234382,5379182.109,2761846.901,14130790.09,0.021533772,8.20988E-06,-5.19146E-06,0.171533772,24973.86436,13253138.25,852023.3424,15383950.16,2.188421887,-0.008846004
0.290661103,0.023762817,0.220234382,5379083.22,2761811.544,14130755.74,0.021530102,8.11418E-06,-5.15865E-06,0.171530102,25110.28945,13312767.81,837249.3365,15384202.52,2.193693233,-0.009107951
0.291069888,0.023762757,0.220234382,5378984.331,2761776.187,14130721.39,0.021526306,8.0137E-06,-5.12423E-06,0.171526306,25249.69282,13373602.34,822189.9845,15384461.09,2.19891882,-0.009466668
0.291478673,0.023762697,0.220234382,5378885.443,2761740.829,14130687.04,0.021522356,7.90771E-06,-5.08796E-06,0.171522356,25392.58257,13435932.2,806775.4212,15384726.58,2.204117073,-0.009861126
0.291887458,0.023762638,0.220234382,5378786.554,2761705.472,14130652.69,0.021518249,7.796E-06,-5.04986E-06,0.171518249,25538.81202,13499764.45,791006.3443,15384999.73,2.209306586,-0.010227995
0.292296243,0.023762578,0.220234382,5378687.666,2761670.115,14130618.34,0.021514014,7.67896E-06,-5.01013E-06,0.171514014,25687.51147,13564799.36,774958.9112,15385281.25,2.214502656,-0.010495592
0.292705029,0.023762518,0.220234382,5378588.777,2761634.758,14130583.99,0.021509703,7.55767E-06,-4.96924E-06,0.171509703,25837.08636,13630417.41,758786.8895,15385571.64,2.219713941,-0.010594481
0.293113814,0.023762458,0.220234382,5378489.888,2761599.4,14130549.64,0.021505395,7.4338E-06,-4.92788E-06,0.171505395,25985.42956,13695744.73,742704.5605,15385871.12,2.224939751,-0.010481358
0.293522599,0.023762399,0.220234382,5378391,2761564.043,14130515.29,0.021501178,7.3094E-06,-4.88679E-06,0.171501178,26130.29136,13759800.48,726949.9708,15386179.52,2.23016884,-0.010151233
0.293838018,0.023762353,0.220234382,5378314.697,2761536.762,14130488.78,0.021498038,7.21433E-06,-4.85573E-06,0.171498038,26238.4083,13807780.55,715156.422,15386423.26,2.234193608,-0.00976112
0.294255797,0.023762292,0.220234382,5378213.633,2761500.626,14130453.68,0.021494099,7.09145E-06,-4.81608E-06,0.171494099,26375.05095,13868629.79,700203.0311,15386752.99,2.2394847,-0.009093026
0.294580536,0.023762244,0.220234382,5378135.076,2761472.538,14130426.39,0.021491247,6.99935E-06,-4.78673E-06,0.171491247,26475.28716,13913418.35,689194.4327,15387014.04,2.243547002,-0.008475976
0.294905276,0.023762197,0.220234382,5378056.519,2761444.451,14130399.1,0.021488604,6.91109E-06,-4.75893E-06,0.171488604,26569.69734,13955713.84,678791.8596,15387278.43,2.247544168,-0.00780154
0.295230015,0.023762149,0.220234382,5377977.961,2761416.363,14130371.81,0.021486184,6.82721E-06,-4.7328E-06,0.171486184,26658.04813,13995373.39,669026.5603,15387545.37,2.251457301,-0.007102448
0.295554755,0.023762102,0.220234382,5377899.404,2761388.275,14130344.52,0.021483989,6.74794E-06,-4.70837E-06,0.171483989,26740.39281,14032377.38,659900.2116,15387814.04,2.255268275,-0.006413635
0.295879494,0.023762054,0.220234382,5377820.847,2761360.187,14130317.24,0.021482012,6.67323E-06,-4.68556E-06,0.171482012,26817.03147,14066821.98,651387.0189,15388083.63,2.258960786,-0.005763906
0.296204234,0.023762007,0.220234382,5377742.29,2761332.099,14130289.95,0.021480236,6.60284E-06,-4.66423E-06,0.171480236,26888.42661,14098887.91,643441.3835,15388353.41,2.262521152,-0.005171153
0.296528973,0.023761959,0.220234382,5377663.733,2761304.011,14130262.66,0.021478643,6.53635E-06,-4.64421E-06,0.171478643,26955.12369,14128803.66,636006.7833,15388622.71,2.26593872,-0.004644043
0.296853713,0.023761912,0.220234382,5377585.175,2761275.924,14130235.37,0.021477209,6.47329E-06,-4.6253E-06,0.171477209,27017.70842,14156820.88,629021.6558,15388890.96,2.269205968,-0.004186988
0.297145049,0.023761869,0.220234382,5377514.699,2761250.725,14130210.89,0.02147604,6.41918E-06,-4.6091E-06,0.17147604,27070.845,14180552.9,623085.9632,15389130.37,2.272005491,-0.003838591
0.297436386,0.023761827,0.220234382,5377444.222,2761225.526,14130186.41,0.021474964,6.36699E-06,-4.59348E-06,0.171474964,27121.58933,14203159.35,617414.5985,15389368.3,2.274679066,-0.00354723
0.297727722,0.023761784,0.220234382,5377373.745,2761200.327,14130161.93,0.021473966,6.3163E-06,-4.57828E-06,0.171473966,27170.32292,14224816.61,611965.1741,15389604.59,2.277227114,-0.003305781
0.298019059,0.023761742,0.220234382,5377303.268,2761175.129,14130137.45,0.021473032,6.26682E-06,-4.56341E-06,0.171473032,27217.33364,14245667.33,606703.4534,15389839.08,2.279651413,-0.00310093
0.298310395,0.023761699,0.220234382,5377232.792,2761149.93,14130112.97,0.021472156,6.21834E-06,-4.5488E-06,0.171472156,27262.78869,14265805.05,601606.9412,15390071.7,2.28195465,-0.002916012
0.298601732,0.023761656,0.220234382,5377162.315,2761124.731,14130088.48,0.021471333,6.17083E-06,-4.53442E-06,0.171471333,27306.73644,14285270.08,596665.7886,15390302.37,2.284139928,-0.002735081
0.298984873,0.023761601,0.220234382,5377069.63,2761091.592,14130056.29,0.021470333,6.10995E-06,-4.51591E-06,0.171470333,27362.1291,14309822.87,590408.74,15390602.64,2.286839535,-0.002481092
0.299368013,0.023761545,0.220234382,5376976.945,2761058.453,14130024.09,0.021469439,6.05133E-06,-4.49799E-06,0.171469439,27414.48296,14333076.59,584451.126,15390899.22,2.289346035,-0.002187582
0.2996629,0.023761501,0.220234382,5376905.609,2761032.947,14129999.31,0.021468833,6.0082E-06,-4.48473E-06,0.171468833,27452.38851,14349965.83,580098.3575,15391124.79,2.291145989,-0.001919908
0.300079955,0.023761252,0.220234382,5376813.78,2760989.129,14129923.72,0.02146813,5.95121E-06,-4.46708E-06,0.17146813,27501.63221,14372024.36,574364.5544,15391439.33,2.293488013,-0.001453274
0.300386707,0.023760545,0.220234382,5376771.419,2760935.373,14129755.44,0.021467749,5.913E-06,-4.45508E-06,0.171467749,27534.02982,14386648.01,570517.5152,15391666.96,2.29502491,-0.001033725
0.30069346,0.023759837,0.220234382,5376729.058,2760881.617,14129587.15,0.021467506,5.87873E-06,-4.44411E-06,0.171467506,27562.59269,14399654.78,567044.9244,15391890.99,2.296374095,-0.000546541
0.301000212,0.02375913,0.220234382,5376686.696,2760827.862,14129418.86,0.021467423,5.84914E-06,-4.43439E-06,0.171467423,27586.84774,14410828.74,563997.1719,15392110.89,2.297535099,3.10865E-06
0.301306964,0.023758423,0.220234382,5376644.335,2760774.106,14129250.58,0.021467516,5.82492E-06,-4.42611E-06,0.171467516,27606.38275,14419977.58,561419.2494,15392326.08,2.298505713,0.000607355
0.301613716,0.023757716,0.220234382,5376601.974,2760720.35,14129082.29,0.021467803,5.80663E-06,-4.41944E-06,0.171467803,27620.84558,14426936.2,559349.9809,15392535.9,2.299282329,0.001258853
0.302032928,0.023756749,0.220234382,5376544.083,2760646.886,14128852.31,0.02146853,5.79212E-06,-4.41317E-06,0.17146853,27631.87573,14432649.62,557405.133,15392812.57,2.300020758,0.002210573
